news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,recommendations,title,language,article_length,number_subheaders,forbidden_pattern
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/einreise-per-flugzeug-regierung-schweigt-weiter-zu-fluechtlingszahlen/,"['asyl', 'migration', 'einwander', 'flüchtl']",12.06.2019,12.06.2019,22.12.2020,['Felix Krautkrämer'],[],"['AfD', 'Asyl', 'Einreise', 'Flüchtlinge', 'Flugzeug', 'Leif-Erik Holm']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/', 'https://jungefreiheit.de/politik/deutschland/2020/bundesverwaltungsgericht-ehegattennachzug/']",Einreise per Flugzeug: Regierung schweigt weiter zu Flüchtlingszahlen,de,3758,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/elfjaehrige-vergewaltigt-ali-b-auch-in-zweitem-verfahren-verurteilt/,['asyl'],31.10.2019,31.10.2019,22.12.2020,[],['Online Redaktion'],"['Ali B.', 'Asyl', 'Flüchtling', 'Mainz', 'Susanna F.', 'Unterkunft']","['https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/', 'https://jungefreiheit.de/debatte/kommentar/2020/tschetschenen-araber/', 'https://jungefreiheit.de/politik/deutschland/2020/trotz-weniger-zuzug-kosten-fuer-migranten-in-berlin-steigen-deutlich/', 'https://jungefreiheit.de/politik/ausland/2020/eu-migrationskommissarin-will-mehr-abschiebungen-durchsetzen/']",Elfjährige vergewaltigt: Ali B. auch in zweitem Verfahren verurteilt,de,2295,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/fischer-abkommen-mit-taliban-sorgt-fuer-neue-fluechtlingswelle/,['flüchtl'],16.03.2020,16.03.2020,23.12.2020,[],['Online Redaktion'],"['AfD', 'Erdogan', 'Flüchtlinge', 'Joschka Fischer', 'Syrien', 'Taliban', 'USA']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/', 'https://jungefreiheit.de/politik/deutschland/2020/bundesverwaltungsgericht-ehegattennachzug/']",Fischer: Abkommen mit Taliban sorgt für neue Flüchtlingswelle,de,1821,0,False
jungefreiheit,https://jungefreiheit.de/kultur/gesellschaft/2020/chinesischer-kuenstler-rechnet-mit-deutschen-ab/,"['migrant', 'ausländer', 'flüchtl']",22.01.2020,22.01.2020,23.12.2020,[],['Online Redaktion'],"['Ai WeiWei', 'Deutschlandkritik', 'Nazi-Vorwürfe', 'Nazivergleich']","['https://jungefreiheit.de/politik/deutschland/2018/kuenstler-ai-weiwei-beklagt-stimmungswandel-in-deutschland/', 'https://jungefreiheit.de/politik/deutschland/2017/erdogan-kein-europaeer-wird-mehr-sicher-sein/', 'https://jungefreiheit.de/politik/deutschland/2017/deutsche-politiker-empoert-ueber-nazi-vergleiche-edogans/', 'https://jungefreiheit.de/politik/deutschland/2016/fluechtlingsratsvorsitzende-empoert-mit-nazivergleich/']",Chinesischer Künstler rechnet mit Deutschen ab,de,2873,0,False
jungefreiheit,https://jungefreiheit.de/allgemein/2019/statt-wahlkampf-der-bdi-chef-haette-eigentlich-genug-zu-tun/,"['geflücht', 'zuwander', 'einwander', 'flüchtl']",15.08.2019,16.08.2019,23.12.2020,['Jörg Fischer'],[],"['AfD', 'Brandenburg', 'Dieter Kempf', 'Landtagswahl', 'Sachsen']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/', 'https://jungefreiheit.de/debatte/kommentar/2020/eine-kurze-grammatik-zum-denkmal-der-schande/']",Statt Wahlkampf: Der BDI-Chef hätte eigentlich genug zu tun,de,5899,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/merkel-deutschland-kann-nicht-nur-seinen-eigenen-wohlstand-pflegen/,['flüchtl'],14.08.2019,14.08.2019,23.12.2020,[],['Online Redaktion'],"['Angela Merkel', 'Flüchtlingspolitik', 'Mittelmeer', 'Seenotrettung']","['https://jungefreiheit.de/politik/deutschland/2020/bund-und-laender-beschliessen-harten-lockdown/', 'https://jungefreiheit.de/debatte/kommentar/2020/elite-tips-fuers-einfache-volk/', 'https://jungefreiheit.de/politik/deutschland/2020/weidel-corona-politik-regierung/', 'https://jungefreiheit.de/politik/deutschland/2020/eigentlich-muesste-man-es-mao-institut-nennen/', 'https://jungefreiheit.de/politik/deutschland/2020/united4rescue-finanziert-weiteres-migrantenhilfsschiff/']",Merkel: Deutschland kann nicht nur seinen eigenen Wohlstand pflegen,de,2059,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2019/spanische-kuestenwache-landet-300-migranten-an/,"['migrant', 'einwander']",27.12.2019,27.12.2019,23.12.2020,[],['Online Redaktion'],"['Küstenwache', 'Migration', 'Seenotrettung']","['https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/ausland/2020/migrantenschiff-bremen/', 'https://jungefreiheit.de/politik/deutschland/2020/fdp-abschiebehaft/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/politik/ausland/2020/frankreich-england-migration/']",Spanische Küstenwache landet 300 Migranten an,de,1150,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2020/kritik-an-muslimisierung-spd-politiker-tritt-aus-partei-aus/,"['migrant', 'zuwander', 'einwander']",28.01.2020,28.01.2020,22.12.2020,[],['Online Redaktion'],"['Essen', 'Islam', 'Karlheinz Endruschat', 'SPD']","['https://jungefreiheit.de/politik/deutschland/2020/lehrte-soll-denkmal-fuer-gastarbeiter-bekommen/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-verteidigungspolitischer-sprecher-tritt-zurueck/', 'https://jungefreiheit.de/politik/deutschland/2020/kopftuch-osterreich/', 'https://jungefreiheit.de/kultur/sein-und-zeit/2020/himmlisch-plaudern-dating-apps/']",Kritik an „Muslimisierung“: SPD-Politiker tritt aus Partei aus,de,4005,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/neuer-ansturm-auf-grenze-un-kritisiert-griechenland/,"['migrant', 'einwander', 'asyl']",23.03.2020,23.03.2020,23.12.2020,[],['Online Redaktion'],"['Asyl', 'Felipe González Morales', 'Griechenland', 'Illegale Einwanderung', 'Türkei', 'UN']","['https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/', 'https://jungefreiheit.de/debatte/kommentar/2020/armenien-moskau-lacht/', 'https://jungefreiheit.de/politik/ausland/2020/armenien-allein/', 'https://jungefreiheit.de/debatte/kommentar/2020/tschetschenen-araber/']",Neuer Ansturm auf Grenze: UN kritisiert Griechenland,de,1704,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/kulturspezifische-essgewohnheiten/,"['asyl', 'flüchtl']",17.12.2019,17.12.2019,22.12.2020,['Felix Krautkrämer'],[],"['Aachen', 'Flüchtlinge', 'Hartz-IV', 'Verpflegung']","['https://jungefreiheit.de/politik/ausland/2020/frankreich-england-migration/', 'https://jungefreiheit.de/politik/ausland/2020/polizei-fluechtlingscamp/', 'https://jungefreiheit.de/politik/deutschland/2020/senat-klage-seehofer/', 'https://jungefreiheit.de/politik/deutschland/2020/bedford-strohm-sea-watch-4/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/seenotrettung-nurnberg/']",Kulturspezifische Eßgewohnheiten,de,2663,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/gericht-spricht-mission-lifeline-kapitaen-frei/,"['migrant', 'flüchtl']",07.01.2020,07.01.2020,22.12.2020,[],['Online Redaktion'],"['Claus-Peter Reisch', 'Jan Böhmermann', 'Malta', 'Mission Lifeline']","['https://jungefreiheit.de/politik/deutschland/2020/mission-lifeline-als-schlepper-bezeichnet-gericht-verurteilt-pegida/', 'https://jungefreiheit.de/debatte/kommentar/2020/mit-creolen-lederjacke-und-viel-schminke/', 'https://jungefreiheit.de/politik/deutschland/2020/bundesregierung-nimmt-erneut-asylsuchende-aus-malta-und-italien-auf/', 'https://jungefreiheit.de/politik/ausland/2020/zahl-der-bootsfluechtlinge-steigt-wieder-geheimdienst-warnt-vor-neuer-welle/', 'https://jungefreiheit.de/politik/ausland/2020/schiffs-crew-bedroht-ueber-400-migranten-kommen-in-malta-an-land/']",Gericht spricht „Mission-Lifeline“-Kapitän frei,de,1429,0,False
jungefreiheit,https://jungefreiheit.de/kultur/gesellschaft/2019/mordfall-susanna-ali-bashar-zu-lebenslanger-haft-verurteilt/,"['asyl', 'flüchtl']",10.07.2019,10.07.2019,22.12.2020,[],['Online Redaktion'],"['Ali Bashar', 'lebenslänglich', 'Mordfall', 'Susanna F.', 'Wiesbaden']","['https://jungefreiheit.de/kultur/gesellschaft/2020/mordfall-luebcke-staatsanwaltschaft-ermittelt-wegen-vernehmungsvideos/', 'https://jungefreiheit.de/debatte/kommentar/2020/mit-polizei-bashing-aus-dem-beliebheitstief/', 'https://jungefreiheit.de/politik/deutschland/2020/cdu-politiker-tritt-wegen-awo-zahlungen-an-tochter-zurueck/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/festnahmen-afghanen-sollen-frau-vergewaltigt-haben/', 'https://jungefreiheit.de/politik/deutschland/2020/mordfall-walter-luebcke-stephan-e-nennt-mittaeter/']",Mordfall Susanna: Ali Bashar zu lebenslanger Haft verurteilt,de,1387,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/botschafter-der-einheit-letzte-ehre-fuer-joerg-schoenbohm/,"['zuwander', 'asyl']",22.02.2019,22.02.2019,23.12.2020,[],['Online Redaktion'],['Jörg Schönbohm'],[],„Botschafter der Einheit“: Letzte Ehre für Jörg Schönbohm,de,4254,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/staat-kuemmert-sich-lieber-um-gender-und-klima-statt-sicherheit/,"['zuwander', 'migrant', 'einwander', 'asyl', 'ausländer', 'flüchtl', 'migration']",05.12.2019,05.12.2019,22.12.2020,['Lukas Steinwandter'],[],"['AfD', 'Bibliothek des Konservatismus', 'CDU', 'Hans-Georg Maaßen', 'Werte Union']","['https://jungefreiheit.de/politik/deutschland/2020/meuthen-bewegungspartei/', 'https://jungefreiheit.de/debatte/kommentar/2020/das-kampfinstrument1/', 'https://jungefreiheit.de/politik/deutschland/2020/cdu-rot-rot-gruen-rundfunkbeitrags/', 'https://jungefreiheit.de/politik/deutschland/2020/afd-verschleierungstaktik/', 'https://jungefreiheit.de/politik/deutschland/2020/tafd-corona-tote/']",„Staat kümmert sich lieber um Gender und Klima statt um Sicherheit“,de,8993,0,False
jungefreiheit,https://jungefreiheit.de/kultur/medien/2020/islamwissenschaftler-oeffentlich-rechtliche-talkshows-sind-zu-weiss/,"['migration', 'migrant']",05.02.2020,05.02.2020,23.12.2020,[],['Online Redaktion'],"['Anne WIll', 'Diversität', 'Öffentlich-Rechtlicher Rundfunk', 'Talkshows']","['https://jungefreiheit.de/kultur/medien/2020/altmaier-und-lauterbach-sind-talkshow-koenige-afd-stark-unterrepraesentiert/', 'https://jungefreiheit.de/politik/deutschland/2020/cdu-privatisierung-rundfunk/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/staatsballett-rassismus/', 'https://jungefreiheit.de/politik/deutschland/2020/bundesverwaltung-widmann-mauz/', 'https://jungefreiheit.de/wirtschaft/2020/nasdaq-diversitaet-pflicht/']",Islamwissenschaftler: Öffentlich-rechtliche Talkshows sind zu weiß,de,1495,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2019/asyl-niederoesterreich-verlangt-dankbarkeit-gegenueber-oesterreich/,"['asyl', 'zuwander', 'flüchtl']",13.05.2019,13.05.2019,22.12.2020,[],['Online Redaktion'],"['Asylbewerber', 'Asylpolitik', 'FPÖ', 'Niederösterreich']","['https://jungefreiheit.de/politik/deutschland/2020/asylunterkunft-suhl-polizei-migranten/', 'https://jungefreiheit.de/politik/deutschland/2020/migrationsbericht-gehen/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/deutschland-migration-19/', 'https://jungefreiheit.de/politik/ausland/2020/anti-terror-paket-fpoe/']",Asyl: Niederösterreich verlangt Dankbarkeit gegenüber Österreich,de,1474,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2019/asylpolitik-der-neuen-regierung-salvini-droht-mit-referendum/,"['einwander', 'flüchtl']",16.09.2019,16.09.2019,23.12.2020,[],['Online Redaktion'],"['Fünf-Sterne', 'Lega', 'Matteo Salvini', 'Partito Democratico']","['https://jungefreiheit.de/politik/ausland/2020/salvini-fordert-ausweitung-der-corona-schutzzone-auf-ganz-europa/', 'https://jungefreiheit.de/politik/ausland/2020/salvinis-martyrium-und-das-linke-bangen/', 'https://jungefreiheit.de/debatte/kommentar/2019/das-thueringen-italiens/', 'https://jungefreiheit.de/politik/ausland/2019/in-rom-deutet-vieles-schon-auf-die-naechste-regierungsschmelze-hin/', 'https://jungefreiheit.de/kultur/gesellschaft/2019/kapitaen-reisch-habe-vor-300-000-euro-nicht-die-hosen-voll/']",Asylpolitik der neuen Regierung: Salvini droht mit Referendum,de,2235,0,False
jungefreiheit,https://jungefreiheit.de/kolumne/2019/feministischer-furor-gegen-die-werbebranche/,"['migrant', 'asyl']",20.08.2019,20.08.2019,22.12.2020,['Boris T. Kaiser'],[],"['""Sexismus""', 'Sexistische Werbung', 'True Fruits', 'Vice-Magazin']","['https://jungefreiheit.de/debatte/kommentar/2020/wenn-die-podiumshostess-maennlich-wird/', 'https://jungefreiheit.de/kultur/medien/2020/sorge-vor-kritik-disney-streicht-maennlichen-charakter-aus-film/', 'https://jungefreiheit.de/debatte/kommentar/2019/bankrotterklaerung-des-feminismus/', 'https://jungefreiheit.de/kultur/gesellschaft/2019/sexismusvorwuerfe-fleischlieferant-bricht-werbekampagne-ab/', 'https://jungefreiheit.de/kultur/2019/vereint-in-der-trennung/']",Feministischer Furor gegen die Werbebranche,de,6796,0,False
jungefreiheit,https://jungefreiheit.de/kultur/gesellschaft/2019/der-osten-regelt-teil-iii/,"['asyl', 'einwander', 'flüchtl']",02.10.2019,03.10.2019,22.12.2020,['Gil Barkei'],[],"['Mauerfall', 'Ostdeutschland', 'Wende', 'Westdeutschland', 'Wiedervereinigung']","['https://jungefreiheit.de/debatte/kommentar/2020/natuerlich-eine-nation2/', 'https://jungefreiheit.de/politik/deutschland/2020/scholz-deutsche-einheit1/', 'https://jungefreiheit.de/kultur/gesellschaft/2020/grenzstreifen/', 'https://jungefreiheit.de/politik/deutschland/2020/einheitsfeier-auf-30-tage-gestreckt/', 'https://jungefreiheit.de/debatte/kommentar/2020/die-verteidigung-des-ostens/']",Der Osten regelt!? Teil III,de,11906,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2019/babis-wir-entscheiden-wer-ins-land-kommt/,"['migration', 'ausländer', 'einwander']",23.09.2019,23.09.2019,23.12.2020,[],['Online Redaktion'],"['Andrej Babis', 'Demographie', 'Illegale Einwanderung', 'Migrationspolitik']","['https://jungefreiheit.de/politik/ausland/2020/200-migranten-sea-watch-4-hafen/', 'https://jungefreiheit.de/politik/ausland/2020/aermelkanal-london-verstaerkt-marinepraesenz-wegen-illegaler-einwanderer/', 'https://jungefreiheit.de/politik/ausland/2020/hunderttausende-illegale-legalisieren-italienische-ministerin-verteidigt-vorstoss/', 'https://jungefreiheit.de/politik/ausland/2020/neuer-ansturm-auf-grenze-un-kritisiert-griechenland/', 'https://jungefreiheit.de/politik/deutschland/2020/mehrheit-der-deutschen-gegen-weitere-aufnahme-von-fluechtlingen/']","Babis: Wir entscheiden, wer ins Land kommt",de,1333,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/sarrazin-raet-spd-mehr-daenemark-wagen/,"['migration', 'migrant', 'einwander', 'asyl']",12.06.2019,12.06.2019,22.12.2020,[],['Online Redaktion'],"['Asylpolitik', 'Dänemark', 'Einwanderung', 'SPD', 'Thilo Sarrazin']","['https://jungefreiheit.de/politik/deutschland/2020/lehrte-soll-denkmal-fuer-gastarbeiter-bekommen/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-verteidigungspolitischer-sprecher-tritt-zurueck/', 'https://jungefreiheit.de/politik/deutschland/2020/rundfunkgebuehr-haseloff-1/', 'https://jungefreiheit.de/politik/deutschland/2020/spd-aufhebung-abschiebestopp/']",Sarrazin rät SPD: Mehr Dänemark wagen,de,1685,0,False
jungefreiheit,https://jungefreiheit.de/politik/ausland/2020/ocean-viking-nimmt-wieder-migranten-auf-ankuenfte-verfuenffacht/,"['asyl', 'migrant', 'einwander', 'flüchtl']",24.01.2020,24.01.2020,22.12.2020,[],['Online Redaktion'],"['Asyl', 'Mittelmeer', 'Ocean Viking']","['https://jungefreiheit.de/politik/ausland/2020/migrantenschiff-bremen/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/politik/deutschland/2020/united4rescue-finanziert-weiteres-migrantenhilfsschiff/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/', 'https://jungefreiheit.de/politik/ausland/2020/fluechtlingshelfer-private-seenotretter-sind-kein-pull-faktor/']",Ocean Viking nimmt wieder Migranten auf: Ankünfte verfünffacht,de,1703,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2019/reul-wirbt-fuer-nennung-der-taeter-nationalitaet/,"['migration', 'ausländer', 'flüchtl']",03.12.2019,03.12.2019,22.12.2020,[],['Online Redaktion'],"['Ausländerkriminalität', 'Herbert Reul', 'Innenministerkonferenz', 'Nationalitätennennung', 'Polizei']","['https://jungefreiheit.de/politik/deutschland/2020/abschiebungen-syrien-imk/', 'https://jungefreiheit.de/politik/deutschland/2020/linksextreme-rechtsextreme-sachsen/', 'https://jungefreiheit.de/politik/deutschland/2020/raeumung-von-liebig34-kostet-mindestens-eine-million-euro/', 'https://jungefreiheit.de/politik/deutschland/2020/sachsen-anhalts-polizei/', 'https://jungefreiheit.de/politik/deutschland/2020/goeppinger-polizei/']",Reul wirbt für Nennung der Täter-Nationalität,de,2833,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2020/linksradikale-rufen-zu-kaempfen-fuer-solidarische-gesellschaft-am-1-mai-auf/,"['einwander', 'geflücht']",16.04.2020,16.04.2020,23.12.2020,[],['Online Redaktion'],"['1. Mai', 'Indymedia', 'Linksextremismus', 'Linksradikalismus']","['https://jungefreiheit.de/politik/deutschland/2020/linksextreme-rechtsextreme-sachsen/', 'https://jungefreiheit.de/politik/deutschland/2020/gewalt-gegen-studentenverbindungen/', 'https://jungefreiheit.de/politik/deutschland/2020/corona-demonstranten-soko-linx/', 'https://jungefreiheit.de/politik/deutschland/2020/antifa-afd-bundesparteitag/', 'https://jungefreiheit.de/politik/deutschland/2020/anschlag-burschenschaftsdenkmal/']",Linksradikale rufen zu Kämpfen für „solidarische Gesellschaft“ am 1. Mai auf,de,2007,0,False
jungefreiheit,https://jungefreiheit.de/politik/deutschland/2020/asylbewerber-klagen-gegen-auswertung-von-handydaten/,"['einwander', 'asyl', 'flüchtl', 'geflücht', 'migration']",05.05.2020,05.05.2020,22.12.2020,[],['Online Redaktion'],"['Asyl', 'BAMF', 'Bundesamt für Migration und Flüchtlinge', 'Flüchtlinge', 'Handydaten']","['https://jungefreiheit.de/politik/deutschland/2020/spd-familiennachzug/', 'https://jungefreiheit.de/politik/deutschland/2020/asyl-ablehnungen-falsch/', 'https://jungefreiheit.de/debatte/kommentar/2020/fuer-die-vaeter-des-grundgesetzes-war-das-deutsche-volk-keine-erfindung/', 'https://jungefreiheit.de/politik/ausland/2020/frankreich-england-migration/', 'https://jungefreiheit.de/politik/ausland/2020/polizei-fluechtlingscamp/']",Asylbewerber klagen gegen Auswertung von Handydaten,de,2516,0,False
